link,title,city,price,nb_rooms,nb_baths,type,address,liv_rooms,surface_area,prop_age,floor_nb,Ascenseur,Balcon,Chauffage,Climatisation,Concierge,Cuisine equipee,Duplex,Meuble,Parking,Securite,Terrasse,Date
https://www.avito.ma/fr/massira_3/appartements/Appartement_97_m%C2%B2_%C3%A0_Temara_55504653.htm,Appartement 97 mÂ² Ã  Temara,temara,900000.0,2,2,Vendre,massira 3,1.0,97.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-01-27
https://www.avito.ma/fr/said_hajji/appartements/%C3%80_Vendre_Appartement_de_R%C3%AAve_%C3%A0_Sal%C3%A9__Sa%C3%AFd_Hajji____55726871.htm,"Ã Vendre Appartement de RÃªve Ã  SalÃ©, SaÃ¯d Hajji ??",sale,960000.0,3,2,Vendre,said hajji,1.0,3.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-03-21
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_110_m%C2%B2_%C3%A0_Martil_55726827.htm,Appartement Ã  vendre 110 mÂ² Ã  Martil,martil,950000.0,2,2,Vendre,toute la ville,2.0,2.0,2.0,1,False,True,False,True,True,False,False,False,False,False,False,2024-01-05
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Bouznika_55726647.htm,Appartement Ã  vendre 57 mÂ² Ã  Bouznika,bouznika,300000.0,2,2,Vendre,autre secteur,1.0,57.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-03-05
https://www.avito.ma/fr/maamora/appartements/Appartement_%C3%A0_vendre_218_m%C2%B2_%C3%A0_K%C3%A9nitra_55726642.htm,Appartement Ã  vendre 218 mÂ² Ã  KÃ©nitra,kenitra,1900000.0,3,2,Vendre,maamora,3.0,160.0,3.0,5,True,True,False,False,False,False,False,False,True,False,True,2024-01-11
https://www.avito.ma/fr/said_hajji/appartements/appartement_a_vendre__55726632.htm,appartement a vendre,sale,180000.0,1,1,Vendre,said hajji,1.0,0.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-10-17
https://www.avito.ma/fr/centre/appartements/Appartement_%C3%A0_vendre_129_m%C2%B2_%C3%A0_F%C3%A8s_53251836.htm,Appartement Ã  vendre 129 mÂ² Ã  FÃ¨s,fes,1030000.0,3,3,Vendre,centre,3.0,129.0,3.0,3,True,True,True,True,True,False,False,False,True,False,True,2024-08-30
https://www.avito.ma/fr/massira_2/appartements/Appartement_%C3%A0_vendre_57_m%C2%B2_%C3%A0_Marrakech_55726519.htm,Appartement Ã  vendre 57 mÂ² Ã  Marrakech,marrakech,1399261.3329494968,3,3,Vendre,massira 2,1.0,57.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-05-12
https://www.avito.ma/fr/la_gironde/appartements/appartement_a_vendre_centre_de_Casablanca__55714562.htm,appartement a vendre centre de Casablanca,casablanca,2100000.0,3,3,Vendre,la gironde,3.0,3.0,3.0,2,True,True,True,True,True,False,True,False,True,False,True,2024-06-25
https://www.avito.ma/fr/said_hajji/appartements/appartement_a_vendre_a_Sa%C3%AFd_Hajji__Hay_amal__55726116.htm,appartement a vendre a SaÃ¯d Hajji (Hay amal),sale,1506390.3557054198,3,3,Vendre,said hajji,1.0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-03-12
https://www.avito.ma/vi/55732322.htm,Appartement a vendre jardin d 'agadir,agadir,1200000.0,2,2,Vendre,hay massira,1.0,83.0,2.0,4,True,True,True,False,True,False,False,False,True,False,True,2024-10-18
https://www.avito.ma/vi/55630133.htm,Charmant Appartement Ã  vendre 90 mÂ² Ã  Californie,casablanca,1000000.0,2,2,Vendre,californie,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-11-22
https://www.avito.ma/fr/gu%C3%A9liz/appartements/jolie_appartement_a_vendre__55437303.htm,jolie appartement a vendre,marrakech,1400000.0,3,2,Vendre,guÃ©liz,2.0,105.0,3.0,3,True,True,True,True,True,False,False,False,True,False,False,2024-02-04
https://www.avito.ma/fr/californie/appartements/Appart__H_S_101_m2_R%C3%A9sidence_Portes_Californie_55725927.htm,Appart. H.S 101 m2 RÃ©sidence Portes Californie,casablanca,1200000.0,3,2,Vendre,californie,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-08-19
https://www.avito.ma/fr/el_houda/appartements/appartement_F3_%C3%A0_vendre_%C3%A0_lhouda_55697885.htm,appartement F3 Ã  vendre Ã  lhouda,agadir,950000.0,3,3,Vendre,el houda,1.0,106.0,3.0,0,True,False,False,True,True,False,False,False,True,False,True,2024-02-28
https://www.avito.ma/fr/gu%C3%A9liz/appartements/appartement_moderne_a_vendre__gueliz__55725380.htm,appartement moderne a vendre gueliz,marrakech,1760000.0,2,2,Vendre,guÃ©liz,1.0,80.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-14
https://www.avito.ma/fr/harhoura/appartements/Appartement_%C3%A0_vendre_a_Harhoura_55725151.htm,Appartement Ã  vendre a Harhoura,temara,1500000.0,1,1,Vendre,harhoura,2.0,133.0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,2024-02-29
https://www.avito.ma/fr/hay_riad/appartements/Tr%C3%A8s_jolie_appartement_a_vendre_a_hay_riad_55725126.htm,TrÃ¨s jolie appartement a vendre a hay riad,rabat,4000000.0,3,3,Vendre,hay riad,3.0,3.0,3.0,1,True,True,True,True,True,False,False,False,True,False,False,2024-02-08
https://www.avito.ma/fr/hay_chmaou/appartements/Appartement_%C3%A0_vendre_96_m%C2%B2_%C3%A0_Sal%C3%A9_54573847.htm,Appartement Ã  vendre 96 mÂ² Ã  SalÃ©,sale,870000.0,3,2,Vendre,hay chmaou,1.0,3.0,3.0,2,False,True,False,True,True,False,False,False,True,False,False,2024-01-05
https://www.avito.ma/fr/moulay_youssef/appartements/Appartement__55724875.htm,Appartement,tanger,1590634.5021067187,3,2,Vendre,moulay youssef,3.0,3.0,3.0,5,False,False,False,False,False,False,False,False,False,False,False,2024-08-26
https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_55724703.htm,Appartement Ã  vendre,casablanca,1886695.1274623785,3,2,Vendre,anfa,3.0,3.0,3.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-02-26
https://www.avito.ma/fr/saidia/appartements/Appartement_piscine_%C3%A0_vendre_a_saidia__30585988.htm,Appartement piscine Ã  vendre a saidia,saidia,1062928.337344178,3,2,Vendre,toute la ville,1.0,100.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-06
https://www.avito.ma/fr/saidia/appartements/Appartement_%C3%A0_vendre_%C3%A0_Saidia_garage_32457288.htm,Appartement Ã  vendre Ã  Saidia garage,saidia,1122746.194515555,3,2,Vendre,toute la ville,1.0,85.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-03-12
https://www.avito.ma/fr/saidia/appartements/%D8%B4%D9%82%D9%82_39_%D9%85%D9%84%D9%8A%D9%88%D9%86_%D8%A8%D8%A7%D9%84%D8%AF%D8%B9%D9%85_%D9%88_49_%D8%A8%D9%84%D8%A7_%D8%AF%D8%B9%D9%85_42874080.htm,??? 39 ????? ?????? ? 49 ??? ???,saidia,490000.0,2,1,Vendre,toute la ville,1.0,66.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-25
https://www.avito.ma/fr/harhoura/appartements/grand_apparemment_%C3%A0_vendre_55159451.htm,grand apparemment Ã  vendre,temara,3000000.0,3,2,Vendre,harhoura,2.0,207.0,3.0,0,True,False,False,True,True,False,False,False,True,False,True,2024-11-23
https://www.avito.ma/fr/mabrouka/appartements/Appartement_a_vendre_vue_sur_la_rie_55566184.htm,Appartement a vendre vue sur la rie,marrakech,440000.0,2,1,Vendre,mabrouka,1.0,65.0,2.0,3,False,True,False,False,True,False,False,False,True,False,True,2024-02-27
https://www.avito.ma/fr/centre/appartements/appartement_a_vendre_a_najma_r%C3%A9sidence_bennis_54951118.htm,appartement a vendre a najma rÃ©sidence bennis,tanger,3350000.0,3,1,Vendre,centre,3.0,3.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-06-01
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Temara_55724489.htm,Appartement Ã  vendre 72 mÂ² Ã  Temara,temara,650000.0,2,2,Vendre,wifak,1.0,72.0,2.0,3,False,False,False,False,False,False,False,False,False,False,True,2024-03-28
https://www.avito.ma/fr/centre/appartements/_projet_appartements_a_vendre_route_de_rabat_55448581.htm,projet appartements a vendre route de rabat,tanger,1338633.1041516908,2,2,Vendre,centre,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-12-12
https://www.avito.ma/fr/victoria/appartements/Appartement_%C3%A0_vendre_103m%C2%B2_victoria_%C3%A0_Bouskoura_55724277.htm,Appartement Ã  vendre 103mÂ² victoria Ã  Bouskoura,bouskoura,9000.0,3,2,Vendre,victoria,3.0,103.0,3.0,2,True,True,False,True,True,False,False,False,True,False,False,2024-09-27
https://www.avito.ma/fr/deroua/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2_%C3%A0_Deroua_55724261.htm,Appartement Ã  vendre 59 mÂ² Ã  Deroua,deroua,280000.0,2,1,Vendre,toute la ville,1.0,59.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-04-18
https://www.avito.ma/fr/californie/appartements/Appartement_170_m%C2%B2_%C3%A0_Casablanca_54643715.htm,Appartement 170 mÂ² Ã  Casablanca,casablanca,1341205.3539031525,2,1,Vendre,californie,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-04-21
https://www.avito.ma/fr/ain_atig/appartements/Vente_appartement_avec_facilit%C3%A9_55724041.htm,Vente appartement avec facilitÃ©,temara,1124553.8661979716,2,1,Vendre,ain atig,1.0,85.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-12-25
https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_32_m%C2%B2_%C3%A0_Martil_55724021.htm,Appartement Ã  vendre 32 mÂ² Ã  Martil,martil,979807.2112276228,2,1,Vendre,toute la ville,1.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-02-26
https://www.avito.ma/fr/agadir_melloul/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_a%C3%AFt_melloul_agadir__55723806.htm,Appartement Ã  vendre 85 mÂ² Ã  aÃ¯t-melloul agadir,agadir melloul,500000.0,2,1,Vendre,toute la ville,1.0,85.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-03-16
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_de_70_m%C2%B2_Situ%C3%A9_%C3%A0_Anassi_Casablanca_55723595.htm,Appartement de 70 mÂ² SituÃ© Ã  Anassi Casablanca,casablanca,600000.0,2,2,Vendre,autre secteur,2.0,2.0,2.0,3,True,True,False,False,True,False,False,False,True,False,True,2024-07-19
https://www.avito.ma/fr/berrechid/appartements/appartement_a_vendre_fsidi_3mr_2em_%C3%A9tage_55723530.htm,appartement a vendre fsidi 3mr 2em Ã©tage,berrechid,420000.0,3,1,Vendre,toute la ville,1.0,3.0,3.0,2,False,True,False,False,False,False,False,False,False,False,True,2024-01-08
https://www.avito.ma/fr/harhoura/appartements/Appartement_a_Harhoura__55723395.htm,Appartement a Harhoura,temara,850000.0,1,1,Vendre,harhoura,1.0,57.0,0.0,1,False,False,False,False,False,False,False,False,True,False,False,2024-03-07
https://www.avito.ma/fr/centre_ville/appartements/tr%C3%A8s_belle_appartement_a_vendre__55722656.htm,trÃ¨s belle appartement a vendre,tanger,400257.9109164674,1,1,Vendre,centre ville,0.0,0.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-07-24
https://www.avito.ma/fr/centre_ville/appartements/appartement_a_vendre_55722560.htm,appartement a vendre,mohammedia,49326.48217772198,1,1,Vendre,centre ville,1.0,88.0,0.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-08-15
https://www.avito.ma/fr/hay_mohammadi/appartements/Appart_3_chambres_salon_en_vente_a_essafa_54395770.htm,Appart 3 chambres salon en vente a essafa,agadir,1200000.0,1,1,Louer,hay mohammadi,1.0,108.0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-09-29
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_bien_fini_%C3%A0_vendre_hay_mohmadi_55551467.htm,Appartement bien fini Ã  vendre hay mohmadi,agadir,500000.0,2,1,Vendre,hay mohammadi,1.0,47.0,2.0,2,False,True,False,False,False,False,False,False,True,False,False,2024-06-22
https://www.avito.ma/fr/massar/appartements/Appartement_meuble_50_m2_a_hay__Mabrouka_31864611.htm,Appartement meuble 50 m2 a hay Mabrouka,marrakech,400000.0,1,1,Vendre,massar,1.0,50.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-02-18
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/A_saisir__Appartement_214_m%C2%B2_%C3%A0_Vendre_Belvedere_55355195.htm,A saisir- Appartement 214 mÂ² Ã  Vendre Belvedere,casablanca,1500000.0,3,3,Vendre,belvÃ©dÃ¨re,3.0,3.0,3.0,3,False,True,False,True,True,False,False,False,False,False,True,2024-10-05
https://www.avito.ma/fr/mabella/appartements/Appt_a_vendre_avenue_tadla_55721727.htm,Appt a vendre avenue tadla,rabat,2033000.0,2,1,Vendre,mabella,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-03-15
https://www.avito.ma/fr/el_alia/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Mohammedia_55721719.htm,Appartement Ã  vendre 75 mÂ² Ã  Mohammedia,mohammedia,1023548.415924587,2,1,Vendre,el alia,1.0,75.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-05-31
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_a_al_wifak_55693856.htm,Appartement Ã  vendre a al wifak,temara,1100000.0,3,2,Vendre,wifak,1.0,89.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-01-28
https://www.avito.ma/vi/55732322.htm,Appartement a vendre jardin d 'agadir,agadir,1200000.0,2,2,Vendre,hay massira,1.0,83.0,2.0,4,True,True,True,False,True,False,False,False,True,False,True,2024-02-17
https://www.avito.ma/vi/55656417.htm,Appartement Ã  vendre 86 mÂ² Ã  Agadir,agadir,881145.2590172235,2,2,Vendre,hay massira,1.0,86.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-11-23
https://www.avito.ma/fr/route_d'immouzere/appartements/Appartement_%C3%A0_vendre_126_m%C2%B2_%C3%A0_F%C3%A8s_55721586.htm,Appartement Ã  vendre 126 mÂ² Ã  FÃ¨s,fes,845000.0,3,2,Vendre,route d'immouzere,3.0,120.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-01-07
https://www.avito.ma/fr/berrechid/appartements/Appartement_%C3%A0_vendre_114_m%C2%B2_%C3%A0_Berrechid_55721364.htm,Appartement Ã  vendre 114 mÂ² Ã  Berrechid,berrechid,650000.0,3,2,Vendre,toute la ville,2.0,3.0,8.0,3,False,True,True,True,False,False,True,False,True,False,False,2024-02-19
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_a_vendre_economie__60m_3eme_etage__55721317.htm,appartement a vendre economie 60m 3eme etage,casablanca,560000.0,2,1,Vendre,aÃ¯n chock,2.0,2.0,2.0,3,False,True,False,False,False,False,False,False,False,False,False,2024-01-08
https://www.avito.ma/fr/sala_el_jadida/appartements/Appartement_%C3%A0_vendre_78_m%C2%B2_%C3%A0_Sal%C3%A9_55721244.htm,Appartement Ã  vendre 78 mÂ² Ã  SalÃ©,sale,820000.0,2,2,Vendre,sala el jadida,1.0,2.0,2.0,1,True,False,False,False,True,False,False,False,True,False,False,2024-02-08
https://www.avito.ma/fr/amsernate/appartements/Appartement_a_vendre_68m2_pas_loin_du_centre__51321253.htm,Appartement a vendre 68m2 pas loin du centre,agadir,800000.0,2,1,Vendre,amsernate,1.0,64.0,2.0,1,False,True,False,False,False,False,False,False,True,False,False,2024-01-20
https://www.avito.ma/fr/hay_mohammadi/appartements/appartement_a_vendre__55720930.htm,appartement a vendre,casablanca,500000.0,2,1,Vendre,hay mohammadi,2.0,2.0,2.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-01-22
https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_a_vendre__55720815.htm,appartement a vendre,casablanca,1394292.0867255465,2,1,Vendre,aÃ¯n chock,2.0,2.0,2.0,3,False,False,False,False,False,False,False,False,False,False,False,2024-09-26
https://www.avito.ma/fr/quartier_de_l'oc%C3%A9an/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Rabat_55720801.htm,Appartement Ã  vendre 75 mÂ² Ã  Rabat,rabat,1200000.0,1,2,Vendre,quartier de l'ocÃ©an,0.0,0.0,0.0,2,True,True,True,False,True,False,False,False,True,False,False,2024-08-07
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_44_m%C2%B2_%C3%A0_Casablanca_54415709.htm,Appartement Ã  vendre 44 mÂ² Ã  Casablanca,casablanca,480000.0,1,1,Vendre,ain sebaa,0.0,0.0,0.0,0,True,False,False,False,True,False,False,False,True,False,True,2024-03-26
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Casablanca_55103984.htm,Appartement Ã  vendre 70 mÂ² Ã  Casablanca,casablanca,700000.0,3,2,Vendre,ain sebaa,3.0,3.0,3.0,0,True,False,False,False,True,False,False,False,True,False,True,2024-12-19
https://www.avito.ma/fr/quartier_de_l'oc%C3%A9an/appartements/Appartement_neuf_a_vendre__55720736.htm,Appartement neuf a vendre,rabat,1300000.0,2,2,Vendre,quartier de l'ocÃ©an,2.0,2.0,2.0,2,True,True,False,False,True,False,False,False,True,False,False,2024-11-30
https://www.avito.ma/fr/la_gironde/appartements/apt_chouka_lagironde__55623969.htm,apt chouka lagironde,casablanca,890000.0,2,2,Vendre,la gironde,2.0,2.0,2.0,2,True,True,False,False,False,False,False,False,True,False,False,2024-02-02
https://www.avito.ma/fr/marjane/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre___Offre_%C3%A0_ne_pas_rater_55707875.htm,Appartement meublÃ© Ã  vendre - Offre Ã  ne pas rater,tanger,1370000.0,3,2,Vendre,marjane,3.0,3.0,3.0,8,True,True,True,True,True,False,False,False,True,False,True,2024-12-01
https://www.avito.ma/fr/hay_salam/appartements/Appartement_a_vendre_pr%C3%A8s_de_la_province_sal%C3%A9__55720275.htm,Appartement a vendre prÃ¨s de la province salÃ©,sale,1100000.0,2,1,Vendre,hay salam,2.0,2.0,2.0,2,False,True,False,False,True,False,False,False,False,False,True,2024-02-14
https://www.avito.ma/fr/triangle_d'or/appartements/__APPARTEMENT_4CH_SL_A_VENDRE_A_SIJILMASSI_54723258.htm,APPARTEMENT 4CH SL A VENDRE A SIJILMASSI,casablanca,4400000.0,4,3,Vendre,triangle d'or,4.0,4.0,4.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-05-06
https://www.avito.ma/fr/hay_essalam/appartements/appartement_a_vendre__55719828.htm,appartement a vendre,el jadida,400000.0,2,1,Vendre,hay essalam,1.0,54.0,2.0,2,True,False,False,False,True,False,False,False,True,False,False,2024-11-02
https://www.avito.ma/fr/mimosas/appartements/Appartements_haut_standing_55719607.htm,Appartements haut standing,kenitra,516674.4820492838,2,1,Vendre,mimosas,2.0,155.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-03-25
https://www.avito.ma/fr/el_houda/appartements/appartement_a_vendre__55719457.htm,appartement a vendre,agadir,460000.0,1,1,Vendre,el houda,1.0,52.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,2024-03-10
https://www.avito.ma/fr/el_houda/appartements/appartement_a_vendre__55719457.htm,appartement a vendre,agadir,460000.0,1,1,Vendre,el houda,1.0,52.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,2024-11-20
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_134_m%C2%B2_%C3%A0_Casablanca_55588377.htm,Appartement Ã  vendre 134 mÂ² Ã  Casablanca,casablanca,1800000.0,3,2,Vendre,val fleuri,3.0,3.0,3.0,4,False,False,False,False,False,False,False,False,False,False,False,2024-01-12
https://www.avito.ma/fr/a%C3%AFn_borja/appartements/Appartement_%C3%A0_vendre_217_m%C2%B2_%C3%A0_Casablanca_55595022.htm,Appartement Ã  vendre 217 mÂ² Ã  Casablanca,casablanca,1400000.0,3,2,Vendre,aÃ¯n borja,3.0,3.0,3.0,6,True,True,False,False,False,False,False,False,True,False,True,2024-11-06
https://www.avito.ma/fr/sidi_allal_el_bahraoui/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_55719070.htm,Appartement Ã  vendre 60 mÂ²,sidi allal el bahraoui,390000.0,2,1,Vendre,toute la ville,1.0,60.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,2024-11-04
https://www.avito.ma/fr/hay_riad/appartements/Tres_jolie_appartement_a_vendre_a_hay_riad_55719001.htm,Tres jolie appartement a vendre a hay riad,rabat,2800000.0,3,2,Vendre,hay riad,3.0,3.0,3.0,2,False,False,True,False,True,False,False,False,True,False,False,2024-05-14
https://www.avito.ma/fr/nouaceur/appartements/Appartement_%C3%A0_vendre_a_nouaceur__55718985.htm,Appartement Ã  vendre a nouaceur,nouaceur,1230000.0,3,2,Vendre,toute la ville,1.0,127.0,3.0,2,True,True,True,True,False,False,False,False,True,False,False,2024-12-15
https://www.avito.ma/fr/agdal/appartements/Appartement_a_vendre_a_avenue_hassan_2_55718984.htm,Appartement a vendre a avenue hassan 2,rabat,1703000.0,3,2,Vendre,agdal,3.0,3.0,3.0,1,True,False,True,False,True,False,False,False,False,False,True,2024-12-10
https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_47_m%C2%B2_%C3%A0_OULFA_Casablanca__55718910.htm,Appartement Ã  vendre 47 mÂ² Ã  OULFA Casablanca,casablanca,360000.0,1,1,Vendre,oulfa,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-12-22
https://www.avito.ma/fr/guich_oudaya/appartements/Appartement_a_Vendre_%C3%A0_Temara__55593870.htm,Appartement a Vendre Ã  Temara,rabat,1500000.0,3,2,Vendre,guich oudaya,3.0,3.0,3.0,1,False,True,False,False,True,False,False,False,True,False,True,2024-08-13
https://www.avito.ma/fr/hay_riad/appartements/Appartement_%C3%A0_vendre_a_hay_Reyd_55718218.htm,Appartement Ã  vendre a hay Reyd,rabat,1670264.60134031,3,2,Vendre,hay riad,3.0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-02-28
https://www.avito.ma/fr/ain_attig/appartements/bel_appartement__a_vedre_55718165.htm,bel appartement a vedre,ain attig,360000.0,3,1,Vendre,toute la ville,0.0,50.0,3.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-01-09
https://www.avito.ma/fr/bourgogne/appartements/appartement_vide_pour_vendre__55718055.htm,appartement vide pour vendre,casablanca,1080000.0,2,1,Vendre,bourgogne,2.0,2.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-02-21
https://www.avito.ma/fr/2_mars/appartements/CMN_MA_1782___Appartement_%C3%A0_vendre_%C3%A0_2_Mars_55717848.htm,CMN-MA-1782 - Appartement Ã  vendre Ã  2 Mars,casablanca,1800000.0,3,2,Vendre,2 mars,3.0,3.0,3.0,5,True,True,False,False,False,False,False,False,False,False,True,2024-03-20
https://www.avito.ma/fr/autre_secteur/appartements/A_VENDRE_UNE_APPARTEMENT__PREMIER_ETAGE_55507098.htm,A VENDRE UNE APPARTEMENT PREMIER ETAGE,meknes,560000.0,3,2,Vendre,autre secteur,3.0,3.0,3.0,1,False,False,False,True,False,False,False,False,False,False,False,2024-06-30
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_79_m%C2%B2_avec_piscine_%C3%A0_Gueliz_32297476.htm,Appartement 79 mÂ² avec piscine Ã  Gueliz,marrakech,711000.0,2,2,Vendre,guÃ©liz,1.0,79.0,2.0,3,True,False,False,False,False,False,False,False,True,False,False,2024-06-04
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_81_m%C2%B2_avec_piscine_%C3%A0_Gueliz_34378506.htm,Appartement 81 mÂ² avec piscine Ã  Gueliz,marrakech,769500.0,2,1,Vendre,guÃ©liz,1.0,81.0,2.0,3,True,False,False,False,False,False,False,False,True,False,False,2024-01-29
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_77_m%C2%B2_avec_piscine_a_gueliz__32857876.htm,Appartement Ã  77 mÂ² avec piscine a gueliz,marrakech,693000.0,1,2,Vendre,guÃ©liz,1.0,77.0,0.0,3,True,False,False,False,False,False,False,False,True,False,False,2024-01-06
https://www.avito.ma/vi/55658309.htm,Appartement Ã  vendre 108 mÂ² Ã  Nouaceur,nouaceur,1039000.0,2,2,Vendre,toute la ville,2.0,108.0,8.0,2,True,True,False,True,True,False,False,False,True,False,False,2024-11-20
https://www.avito.ma/vi/55462984.htm,Appartement Ã  vendre 95 mÂ² Ã  Mohammedia,mohammedia,1470000.0,2,1,Vendre,mimosas,1.0,95.0,2.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-05-19
https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_77_m%C2%B2_avec_pisince_a_geuliz__32340535.htm,Appartement Ã  77 mÂ² avec pisince a geuliz,marrakech,685300.0,2,1,Louer,guÃ©liz,1.0,77.0,2.0,0,False,False,False,False,False,False,False,False,False,False,False,2024-03-04
https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Asilah_54024798.htm,Appartement Ã  vendre 60 mÂ² Ã  Asilah,asilah,899000.0,1,1,Vendre,toute la ville,1.0,60.0,0.0,1,False,True,False,False,False,False,False,False,True,False,True,2024-06-28
https://www.avito.ma/fr/hay_dakhla/appartements/Appartement_%C3%A0_vendre_145_m%C2%B2_%C3%A0_Agadir_55717522.htm,Appartement Ã  vendre 145 mÂ² Ã  Agadir,agadir,-275987.6510533155,1,1,Vendre,hay dakhla,2.0,145.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-08-31
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Agadir_55717356.htm,Appartement Ã  vendre 117 mÂ² Ã  Agadir,agadir,1200000.0,3,2,Vendre,hay mohammadi,1.0,117.0,3.0,1,False,True,False,False,False,False,False,False,False,False,True,2024-08-05
https://www.avito.ma/fr/wifak/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_Temara_55568509.htm,Appartement Ã  vendre 70 mÂ² Ã  Temara,temara,750000.0,1,2,Vendre,wifak,1.0,70.0,0.0,2,False,False,False,False,False,False,False,False,False,False,False,2024-09-13
https://www.avito.ma/fr/touilaa_foqia/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_T%C3%A9touan_55198220.htm,Appartement Ã  vendre 75 mÂ² Ã  TÃ©touan,tetouan,550000.0,3,2,Vendre,touilaa foqia,1.0,75.0,3.0,3,False,True,False,False,False,False,False,False,False,False,False,2024-09-29
https://www.avito.ma/fr/derb_omar/appartements/Appartement_%C3%A0_vendre_Casablanca_55716982.htm,Appartement Ã  vendre Casablanca,casablanca,1790730.6488988197,3,2,Vendre,derb omar,3.0,3.0,3.0,1,False,False,False,False,False,False,False,False,False,False,False,2024-03-31
